"id","schema","table_name","variable_name","IDI20200120","IDI20200720","IDI20201020","IDI20210420","collection","agency","description"
4234,"moh_clean","interrai","moh_irai_palliative_refer_ind",1,1,1,1,"Health data","MOH",NA
4235,"moh_clean","interrai","moh_irai_paraplegia_code",1,1,1,1,"Health data","MOH",NA
4236,"moh_clean","interrai","moh_irai_parenteral_intake_code",1,1,1,1,"Health data","MOH",NA
4237,"moh_clean","interrai","moh_irai_parkinsons_code",1,1,1,1,"Health data","MOH",NA
4238,"moh_clean","interrai","moh_irai_peripheral_edema_code",1,1,1,1,"Health data","MOH",NA
4239,"moh_clean","interrai","moh_irai_persistent_anger_code",1,1,1,1,"Health data","MOH",NA
4240,"moh_clean","interrai","moh_irai_pets_code",1,1,1,1,"Health data","MOH",NA
4241,"moh_clean","interrai","moh_irai_phone_intake_ind",1,1,1,1,"Health data","MOH",NA
4242,"moh_clean","interrai","moh_irai_phone_use_capacity_code",1,1,1,1,"Health data","MOH",NA
4243,"moh_clean","interrai","moh_irai_phone_use_perform_code",1,1,1,1,"Health data","MOH",NA
4244,"moh_clean","interrai","moh_irai_phys_orders_days_nbr",1,1,1,1,"Health data","MOH",NA
4245,"moh_clean","interrai","moh_irai_phys_therapy_days_nbr",1,1,1,1,"Health data","MOH",NA
4246,"moh_clean","interrai","moh_irai_phys_therapy_mins_nbr",1,1,1,1,"Health data","MOH",NA
4247,"moh_clean","interrai","moh_irai_phys_visits_days_nbr",1,1,1,1,"Health data","MOH",NA
4248,"moh_clean","interrai","moh_irai_physical_abuse_code",1,1,1,1,"Health data","MOH",NA
4249,"moh_clean","interrai","moh_irai_physical_restraints_ind",1,1,1,1,"Health data","MOH",NA
4250,"moh_clean","interrai","moh_irai_physician_visit_nbr",1,1,1,1,"Health data","MOH",NA
4251,"moh_clean","interrai","moh_irai_pneumonia_code",1,1,1,1,"Health data","MOH",NA
4252,"moh_clean","interrai","moh_irai_pneumovaxx_vaxine_ind",1,1,1,1,"Health data","MOH",NA
4253,"moh_clean","interrai","moh_irai_poor_hygiene_code",1,1,1,1,"Health data","MOH",NA
4254,"moh_clean","interrai","moh_irai_pos_abt_discharge_ind",1,1,1,1,"Health data","MOH",NA
4255,"moh_clean","interrai","moh_irai_pos_interactions_code",1,1,1,1,"Health data","MOH",NA
4256,"moh_clean","interrai","moh_irai_positive_outlook_ind",1,1,1,1,"Health data","MOH",NA
4257,"moh_clean","interrai","moh_irai_post_mortem_ind",1,1,1,1,"Health data","MOH",NA
4258,"moh_clean","interrai","moh_irai_precip_event_onset_code",1,1,1,1,"Health data","MOH",NA
4259,"moh_clean","interrai","moh_irai_prior_adl_indep_nbr",1,1,1,1,"Health data","MOH",NA
4260,"moh_clean","interrai","moh_irai_prior_iadl_indep_nbr",1,1,1,1,"Health data","MOH",NA
4261,"moh_clean","interrai","moh_irai_prior_living_code",1,1,1,1,"Health data","MOH",NA
4262,"moh_clean","interrai","moh_irai_prior_press_ulcer_ind",1,1,1,1,"Health data","MOH",NA
4263,"moh_clean","interrai","moh_irai_pro_belief_imprv_ind",1,1,1,1,"Health data","MOH",NA
4264,"moh_clean","interrai","moh_irai_procedural_mem_ind",1,1,1,1,"Health data","MOH",NA
4265,"moh_clean","interrai","moh_irai_psych_therapy_days_nbr",1,1,1,1,"Health data","MOH",NA
4266,"moh_clean","interrai","moh_irai_psych_therapy_mins_nbr",1,1,1,1,"Health data","MOH",NA
4267,"moh_clean","interrai","moh_irai_pulmonary_disease_code",1,1,1,1,"Health data","MOH",NA
4268,"moh_clean","interrai","moh_irai_quadriplegia_code",1,1,1,1,"Health data","MOH",NA
4269,"moh_clean","interrai","moh_irai_radiation_code",1,1,1,1,"Health data","MOH",NA
4270,"moh_clean","interrai","moh_irai_reading_code",1,1,1,1,"Health data","MOH",NA
4271,"moh_clean","interrai","moh_irai_recent_falls_ind",1,1,1,1,"Health data","MOH",NA
4272,"moh_clean","interrai","moh_irai_recent_surgery_ind",1,1,1,1,"Health data","MOH",NA
4273,"moh_clean","interrai","moh_irai_reduced_social_code",1,1,1,1,"Health data","MOH",NA
4274,"moh_clean","interrai","moh_irai_rehab_refer_ind",1,1,1,1,"Health data","MOH",NA
4275,"moh_clean","interrai","moh_irai_rehabilitation_code",1,1,1,1,"Health data","MOH",NA
4276,"moh_clean","interrai","moh_irai_rehabscale_code",1,1,1,1,"Health data","MOH",NA
4277,"moh_clean","interrai","moh_irai_reminiscing_life_code",1,1,1,1,"Health data","MOH",NA
4278,"moh_clean","interrai","moh_irai_rep_anx_complaint_code",1,1,1,1,"Health data","MOH",NA
4279,"moh_clean","interrai","moh_irai_rep_hlth_complaint_code",1,1,1,1,"Health data","MOH",NA
4280,"moh_clean","interrai","moh_irai_res_hist_carehome_ind",1,1,1,1,"Health data","MOH",NA
4281,"moh_clean","interrai","moh_irai_res_hist_intellect_ind",1,1,1,1,"Health data","MOH",NA
4282,"moh_clean","interrai","moh_irai_res_hist_lctf_ind",1,1,1,1,"Health data","MOH",NA
4283,"moh_clean","interrai","moh_irai_res_hist_mental_ind",1,1,1,1,"Health data","MOH",NA
4284,"moh_clean","interrai","moh_irai_res_hist_psych_ind",1,1,1,1,"Health data","MOH",NA
4285,"moh_clean","interrai","moh_irai_res_status_admit_code",1,1,1,1,"Health data","MOH",NA
4286,"moh_clean","interrai","moh_irai_res_status_usual_code",1,1,1,1,"Health data","MOH",NA
4287,"moh_clean","interrai","moh_irai_resists_care_code",1,1,1,1,"Health data","MOH",NA
4288,"moh_clean","interrai","moh_irai_resp_therapy_days_nbr",1,1,1,1,"Health data","MOH",NA
4289,"moh_clean","interrai","moh_irai_resp_therapy_mins_nbr",1,1,1,1,"Health data","MOH",NA
4290,"moh_clean","interrai","moh_irai_return_comm_pref_ind",1,1,1,1,"Health data","MOH",NA
4291,"moh_clean","interrai","moh_irai_sad_ca_code",1,1,1,1,"Health data","MOH",NA
4292,"moh_clean","interrai","moh_irai_sad_code",1,1,1,1,"Health data","MOH",NA
4293,"moh_clean","interrai","moh_irai_sad_expression_code",1,1,1,1,"Health data","MOH",NA
4294,"moh_clean","interrai","moh_irai_scale_adlhierarchy_code",1,1,1,1,"Health data","MOH",NA
4295,"moh_clean","interrai","moh_irai_scale_adllongform_code",1,1,1,1,"Health data","MOH",NA
4296,"moh_clean","interrai","moh_irai_scale_adlshortform_code",1,1,1,1,"Health data","MOH",NA
4297,"moh_clean","interrai","moh_irai_scale_aggrbehav_code",1,1,1,1,"Health data","MOH",NA
4298,"moh_clean","interrai","moh_irai_scale_bmi_nbr",1,1,1,1,"Health data","MOH",NA
4299,"moh_clean","interrai","moh_irai_scale_chess_code",1,1,1,1,"Health data","MOH",NA
4300,"moh_clean","interrai","moh_irai_scale_comm_code",1,1,1,1,"Health data","MOH",NA
4301,"moh_clean","interrai","moh_irai_scale_cps_code",1,1,1,1,"Health data","MOH",NA
4302,"moh_clean","interrai","moh_irai_scale_deaf_blind_code",1,1,1,1,"Health data","MOH",NA
4303,"moh_clean","interrai","moh_irai_scale_drs_code",1,1,1,1,"Health data","MOH",NA
4304,"moh_clean","interrai","moh_irai_scale_funchierarch_code",1,1,1,1,"Health data","MOH",NA
4305,"moh_clean","interrai","moh_irai_scale_iadlcapacity_code",1,1,1,1,"Health data","MOH",NA
4306,"moh_clean","interrai","moh_irai_scale_iadlhierarch_code",1,1,1,1,"Health data","MOH",NA
4307,"moh_clean","interrai","moh_irai_scale_iadlperf_code",1,1,1,1,"Health data","MOH",NA
4308,"moh_clean","interrai","moh_irai_scale_maple_code",1,1,1,1,"Health data","MOH",NA
4309,"moh_clean","interrai","moh_irai_scale_pain_code",1,1,1,1,"Health data","MOH",NA
4310,"moh_clean","interrai","moh_irai_scale_pressulcer_code",1,1,1,1,"Health data","MOH",NA
4311,"moh_clean","interrai","moh_irai_sched_occ_days_nbr",1,1,1,1,"Health data","MOH",NA
4312,"moh_clean","interrai","moh_irai_sched_phys_days_nbr",1,1,1,1,"Health data","MOH",NA
4313,"moh_clean","interrai","moh_irai_sched_psych_days_nbr",1,1,1,1,"Health data","MOH",NA
4314,"moh_clean","interrai","moh_irai_sched_rehab_days_nbr",1,1,1,1,"Health data","MOH",NA
4315,"moh_clean","interrai","moh_irai_sched_resp_days_nbr",1,1,1,1,"Health data","MOH",NA
4316,"moh_clean","interrai","moh_irai_sched_speech_days_nbr",1,1,1,1,"Health data","MOH",NA
4317,"moh_clean","interrai","moh_irai_schizophrenia_code",1,1,1,1,"Health data","MOH",NA
4318,"moh_clean","interrai","moh_irai_self_rated_health_code",1,1,1,1,"Health data","MOH",NA
4319,"moh_clean","interrai","moh_irai_self_suff_chnge_code",1,1,1,1,"Health data","MOH",NA
4320,"moh_clean","interrai","moh_irai_service_urgency_code",1,1,1,1,"Health data","MOH",NA
4321,"moh_clean","interrai","moh_irai_services_req_ind",1,1,1,1,"Health data","MOH",NA
4322,"moh_clean","interrai","moh_irai_severe_press_ulcer_code",1,1,1,1,"Health data","MOH",NA
4323,"moh_clean","interrai","moh_irai_shopping_capacity_code",1,1,1,1,"Health data","MOH",NA
4324,"moh_clean","interrai","moh_irai_shopping_perform_code",1,1,1,1,"Health data","MOH",NA
4325,"moh_clean","interrai","moh_irai_short_term_mem_ind",1,1,1,1,"Health data","MOH",NA
4326,"moh_clean","interrai","moh_irai_short_term_services_ind",1,1,1,1,"Health data","MOH",NA
4327,"moh_clean","interrai","moh_irai_situational_mem_ind",1,1,1,1,"Health data","MOH",NA
4328,"moh_clean","interrai","moh_irai_skin_tears_ind",1,1,1,1,"Health data","MOH",NA
4329,"moh_clean","interrai","moh_irai_snz_sex_code",1,1,1,1,"Health data","MOH",NA
4330,"moh_clean","interrai","moh_irai_social_part_code",1,1,1,1,"Health data","MOH",NA
4331,"moh_clean","interrai","moh_irai_source_child_code",1,1,1,1,"Health data","MOH",NA
4332,"moh_clean","interrai","moh_irai_source_client_code",1,1,1,1,"Health data","MOH",NA
4333,"moh_clean","interrai","moh_irai_source_comm_supp_code",1,1,1,1,"Health data","MOH",NA
4334,"moh_clean","interrai","moh_irai_source_home_care_code",1,1,1,1,"Health data","MOH",NA
4335,"moh_clean","interrai","moh_irai_source_hospital_code",1,1,1,1,"Health data","MOH",NA
4336,"moh_clean","interrai","moh_irai_source_non_rel_code",1,1,1,1,"Health data","MOH",NA
4337,"moh_clean","interrai","moh_irai_source_other_code",1,1,1,1,"Health data","MOH",NA
4338,"moh_clean","interrai","moh_irai_source_other_rel_code",1,1,1,1,"Health data","MOH",NA
4339,"moh_clean","interrai","moh_irai_source_phys_staff_code",1,1,1,1,"Health data","MOH",NA
4340,"moh_clean","interrai","moh_irai_source_physican_code",1,1,1,1,"Health data","MOH",NA
4341,"moh_clean","interrai","moh_irai_source_spouse_code",1,1,1,1,"Health data","MOH",NA
4342,"moh_clean","interrai","moh_irai_special_diet_ind",1,1,1,1,"Health data","MOH",NA
4343,"moh_clean","interrai","moh_irai_speech_therapy_days_nbr",1,1,1,1,"Health data","MOH",NA
4344,"moh_clean","interrai","moh_irai_speech_therapy_mins_nbr",1,1,1,1,"Health data","MOH",NA
4345,"moh_clean","interrai","moh_irai_spiritual_code",1,1,1,1,"Health data","MOH",NA
4346,"moh_clean","interrai","moh_irai_squalid_home_ind",1,1,1,1,"Health data","MOH",NA
4347,"moh_clean","interrai","moh_irai_staff_conflict_ind",1,1,1,1,"Health data","MOH",NA
4348,"moh_clean","interrai","moh_irai_staff_frustration_ind",1,1,1,1,"Health data","MOH",NA
4349,"moh_clean","interrai","moh_irai_stairs_ca_capacity_ind",1,1,1,1,"Health data","MOH",NA
4350,"moh_clean","interrai","moh_irai_stairs_capacity_code",1,1,1,1,"Health data","MOH",NA
4351,"moh_clean","interrai","moh_irai_stairs_perform_code",1,1,1,1,"Health data","MOH",NA
4352,"moh_clean","interrai","moh_irai_strng_fam_relation_ind",1,1,1,1,"Health data","MOH",NA
4353,"moh_clean","interrai","moh_irai_stroke_cva_code",1,1,1,1,"Health data","MOH",NA
4354,"moh_clean","interrai","moh_irai_suctioning_code",1,1,1,1,"Health data","MOH",NA
4355,"moh_clean","interrai","moh_irai_supp_services_req_ind",1,1,1,1,"Health data","MOH",NA
4356,"moh_clean","interrai","moh_irai_terrible_statement_code",1,1,1,1,"Health data","MOH",NA
4357,"moh_clean","interrai","moh_irai_time_asleep_day_code",1,1,1,1,"Health data","MOH",NA
4358,"moh_clean","interrai","moh_irai_tobacco_daily_code",1,1,1,1,"Health data","MOH",NA
4359,"moh_clean","interrai","moh_irai_toilet_scheduling_code",1,1,1,1,"Health data","MOH",NA
4360,"moh_clean","interrai","moh_irai_too_much_sleep_code",1,1,1,1,"Health data","MOH",NA
4361,"moh_clean","interrai","moh_irai_tracheostomy_code",1,1,1,1,"Health data","MOH",NA
4362,"moh_clean","interrai","moh_irai_transfusion_code",1,1,1,1,"Health data","MOH",NA
4363,"moh_clean","interrai","moh_irai_transport_capacity_code",1,1,1,1,"Health data","MOH",NA
4364,"moh_clean","interrai","moh_irai_transport_perform_code",1,1,1,1,"Health data","MOH",NA
4365,"moh_clean","interrai","moh_irai_traumatic_injury_ind",1,1,1,1,"Health data","MOH",NA
4366,"moh_clean","interrai","moh_irai_trips_shopping_code",1,1,1,1,"Health data","MOH",NA
4367,"moh_clean","interrai","moh_irai_trunk_restraint_code",1,1,1,1,"Health data","MOH",NA
4368,"moh_clean","interrai","moh_irai_trxt_req_code",1,1,1,1,"Health data","MOH",NA
4369,"moh_clean","interrai","moh_irai_turning_programme_code",1,1,1,1,"Health data","MOH",NA
4370,"moh_clean","interrai","moh_irai_tv_code",1,1,1,1,"Health data","MOH",NA
4371,"moh_clean","interrai","moh_irai_ulcer_presence_code",1,1,1,1,"Health data","MOH",NA
4372,"moh_clean","interrai","moh_irai_understands_ind",1,1,1,1,"Health data","MOH",NA
4373,"moh_clean","interrai","moh_irai_understood_ind",1,1,1,1,"Health data","MOH",NA
4374,"moh_clean","interrai","moh_irai_unreal_fears_code",1,1,1,1,"Health data","MOH",NA
4375,"moh_clean","interrai","moh_irai_unsteady_gait_code",1,1,1,1,"Health data","MOH",NA
4376,"moh_clean","interrai","moh_irai_urg_comp_assess_code",1,1,1,1,"Health data","MOH",NA
4377,"moh_clean","interrai","moh_irai_urg_occ_therapy_code",1,1,1,1,"Health data","MOH",NA
4378,"moh_clean","interrai","moh_irai_urg_social_work_code",1,1,1,1,"Health data","MOH",NA
4379,"moh_clean","interrai","moh_irai_urgency_dietician_code",1,1,1,1,"Health data","MOH",NA
4380,"moh_clean","interrai","moh_irai_urgency_lab_code",1,1,1,1,"Health data","MOH",NA
4381,"moh_clean","interrai","moh_irai_urgency_nursing_code",1,1,1,1,"Health data","MOH",NA
4382,"moh_clean","interrai","moh_irai_urgency_other_code",1,1,1,1,"Health data","MOH",NA
4383,"moh_clean","interrai","moh_irai_urgency_pers_supp_code",1,1,1,1,"Health data","MOH",NA
4384,"moh_clean","interrai","moh_irai_urgency_physio_code",1,1,1,1,"Health data","MOH",NA
4385,"moh_clean","interrai","moh_irai_urgency_placement_code",1,1,1,1,"Health data","MOH",NA
4386,"moh_clean","interrai","moh_irai_urgency_speech_code",1,1,1,1,"Health data","MOH",NA
4387,"moh_clean","interrai","moh_irai_urinary_device_code",1,1,1,1,"Health data","MOH",NA
4388,"moh_clean","interrai","moh_irai_uti_code",1,1,1,1,"Health data","MOH",NA
4389,"moh_clean","interrai","moh_irai_ventilator_code",1,1,1,1,"Health data","MOH",NA
4390,"moh_clean","interrai","moh_irai_verbal_abuse_code",1,1,1,1,"Health data","MOH",NA
4391,"moh_clean","interrai","moh_irai_vision_light_code",1,1,1,1,"Health data","MOH",NA
4392,"moh_clean","interrai","moh_irai_visit_relation_code",1,1,1,1,"Health data","MOH",NA
4393,"moh_clean","interrai","moh_irai_visual_aid_ind",1,1,1,1,"Health data","MOH",NA
4394,"moh_clean","interrai","moh_irai_vomiting_code",1,1,1,1,"Health data","MOH",NA
4395,"moh_clean","interrai","moh_irai_walking_outdoors_code",1,1,1,1,"Health data","MOH",NA
4396,"moh_clean","interrai","moh_irai_wandering_code",1,1,1,1,"Health data","MOH",NA
4397,"moh_clean","interrai","moh_irai_weight_kg_nbr",1,1,1,1,"Health data","MOH",NA
4398,"moh_clean","interrai","moh_irai_weight_loss_ind",1,1,1,1,"Health data","MOH",NA
4399,"moh_clean","interrai","moh_irai_wound_care_code",1,1,1,1,"Health data","MOH",NA
4400,"moh_clean","interrai","moh_irai_wound_care_req_code",1,1,1,1,"Health data","MOH",NA
4401,"moh_clean","interrai","moh_irai_written_intake_ind",1,1,1,1,"Health data","MOH",NA
4402,"moh_clean","interrai","snz_moh_uid",1,1,1,1,"Health data","MOH",NA
4403,"moh_clean","interrai","snz_uid",1,1,1,1,"Health data","MOH",NA
4404,"moh_clean","lab_claims","moh_lab_age_nbr",1,1,1,1,"Health data","MOH",NA
4405,"moh_clean","lab_claims","moh_lab_amount_paid_amt",1,1,1,1,"Health data","MOH",NA
4406,"moh_clean","lab_claims","moh_lab_est_excl_amt",1,1,1,1,"Health data","MOH",NA
4407,"moh_clean","lab_claims","moh_lab_fund_type_code",1,1,1,1,"Health data","MOH",NA
4408,"moh_clean","lab_claims","moh_lab_funding_dhb_code",1,1,1,1,"Health data","MOH",NA
4409,"moh_clean","lab_claims","moh_lab_test_code",1,1,1,1,"Health data","MOH",NA
4410,"moh_clean","lab_claims","moh_lab_test_type_code",1,1,1,1,"Health data","MOH",NA
4411,"moh_clean","lab_claims","moh_lab_tests_nbr",1,1,1,1,"Health data","MOH",NA
4412,"moh_clean","lab_claims","moh_lab_visit_date",1,1,1,1,"Health data","MOH",NA
4413,"moh_clean","lab_claims","snz_moh_provider_uid",1,1,1,1,"Health data","MOH",NA
4414,"moh_clean","lab_claims","snz_moh_uid",1,1,1,1,"Health data","MOH",NA
4415,"moh_clean","lab_claims","snz_uid",1,1,1,1,"Health data","MOH",NA
4416,"moh_clean","maternity_baby","moh_matb_apgar_scre_aftr_5mn_nbr",1,1,1,1,"Health data","MOH",NA
4417,"moh_clean","maternity_baby","moh_matb_baby_birth_month_nbr",1,1,1,1,"Health data","MOH",NA
4418,"moh_clean","maternity_baby","moh_matb_baby_birth_year_nbr",1,1,1,1,"Health data","MOH",NA
4419,"moh_clean","maternity_baby","moh_matb_baby_dhb_text",1,1,1,1,"Health data","MOH",NA
4420,"moh_clean","maternity_baby","moh_matb_baby_domicile_nbr",1,1,1,1,"Health data","MOH",NA
4421,"moh_clean","maternity_baby","moh_matb_baby_domicile_srce_nbr",1,1,1,1,"Health data","MOH",NA
4422,"moh_clean","maternity_baby","moh_matb_baby_eth_code2_nbr",1,1,1,1,"Health data","MOH",NA
4423,"moh_clean","maternity_baby","moh_matb_baby_eth_code3_nbr",1,1,1,1,"Health data","MOH",NA
4424,"moh_clean","maternity_baby","moh_matb_baby_fin_yr_of_brth_nbr",1,1,1,1,"Health data","MOH",NA
4425,"moh_clean","maternity_baby","moh_matb_baby_nz_resident_ind",1,1,1,1,"Health data","MOH",NA
4426,"moh_clean","maternity_baby","moh_matb_baby_prioritisd_eth_nbr",1,1,1,1,"Health data","MOH",NA
4427,"moh_clean","maternity_baby","moh_matb_baby_sex_ind",1,1,1,1,"Health data","MOH",NA
4428,"moh_clean","maternity_baby","moh_matb_baby_tla_text",1,1,1,1,"Health data","MOH",NA
4429,"moh_clean","maternity_baby","moh_matb_baby_yr_of_bth_nbr",1,1,1,1,"Health data","MOH",NA
4430,"moh_clean","maternity_baby","moh_matb_birthweight_nbr",1,1,1,1,"Health data","MOH",NA
4431,"moh_clean","maternity_baby","moh_matb_breastfd_2_wks_cde_text",1,1,1,1,"Health data","MOH",NA
4432,"moh_clean","maternity_baby","moh_matb_brstfd_pcp_dschrge_text",1,1,1,1,"Health data","MOH",NA
4433,"moh_clean","maternity_baby","moh_matb_cpap_drng_bby_admt_nbr",1,1,1,1,"Health data","MOH",NA
4434,"moh_clean","maternity_baby","moh_matb_dim_mat_pregnancy_code",1,1,1,1,"Health data","MOH",NA
4435,"moh_clean","maternity_baby","moh_matb_ethnic_grp1_snz_ind",1,1,1,1,"Health data","MOH",NA
4436,"moh_clean","maternity_baby","moh_matb_ethnic_grp2_snz_ind",1,1,1,1,"Health data","MOH",NA
4437,"moh_clean","maternity_baby","moh_matb_ethnic_grp3_snz_ind",1,1,1,1,"Health data","MOH",NA
4438,"moh_clean","maternity_baby","moh_matb_ethnic_grp4_snz_ind",1,1,1,1,"Health data","MOH",NA
4439,"moh_clean","maternity_baby","moh_matb_ethnic_grp5_snz_ind",1,1,1,1,"Health data","MOH",NA
4440,"moh_clean","maternity_baby","moh_matb_ethnic_grp6_snz_ind",1,1,1,1,"Health data","MOH",NA
4441,"moh_clean","maternity_baby","moh_matb_ethnic_snz_code",1,1,1,1,"Health data","MOH",NA
4442,"moh_clean","maternity_baby","moh_matb_ethnic2_snz_code",1,1,1,1,"Health data","MOH",NA
4443,"moh_clean","maternity_baby","moh_matb_ethnic3_snz_code",1,1,1,1,"Health data","MOH",NA
4444,"moh_clean","maternity_baby","moh_matb_gestational_age_nbr",1,1,1,1,"Health data","MOH",NA
4445,"moh_clean","maternity_baby","moh_matb_icu_admt_bby_admt_ind",1,1,1,1,"Health data","MOH",NA
4446,"moh_clean","maternity_baby","moh_matb_icu_admt_brth_evnt_ind",1,1,1,1,"Health data","MOH",NA
4447,"moh_clean","maternity_baby","moh_matb_mchvnt_in_bby_admt_nbr",1,1,1,1,"Health data","MOH",NA
4448,"moh_clean","maternity_baby","moh_matb_nmd_agency_code",1,1,1,1,"Health data","MOH",NA
4449,"moh_clean","maternity_baby","moh_matb_nmd_drg_cde_crrnt_nbr",1,1,1,1,"Health data","MOH",NA
4450,"moh_clean","maternity_baby","moh_matb_nmd_facility_code",1,1,1,1,"Health data","MOH",NA
4451,"moh_clean","maternity_baby","moh_matb_nmd_lngth_of_sty_nbr",1,1,1,1,"Health data","MOH",NA
4452,"moh_clean","maternity_baby","moh_matb_nmd_pccl_nbr",1,1,1,1,"Health data","MOH",NA
4453,"moh_clean","maternity_baby","moh_matb_non_lmc_urg_postnat_nbr",1,1,1,1,"Health data","MOH",NA
4454,"moh_clean","maternity_baby","moh_matb_speclst_paed_conslt_nbr",1,1,1,1,"Health data","MOH",NA
4455,"moh_clean","maternity_baby","snz_moh_uid",1,1,1,1,"Health data","MOH",NA
4456,"moh_clean","maternity_baby","snz_uid",1,1,1,1,"Health data","MOH",NA
4457,"moh_clean","maternity_mother","moh_matm_antenatal_admits_nbr",1,1,1,1,"Health data","MOH",NA
4458,"moh_clean","maternity_mother","moh_matm_assisted_breech_ind",1,1,1,1,"Health data","MOH",NA
4459,"moh_clean","maternity_mother","moh_matm_augmentation_ind",1,1,1,1,"Health data","MOH",NA
4460,"moh_clean","maternity_mother","moh_matm_birthplace_text",1,1,1,1,"Health data","MOH",NA
4461,"moh_clean","maternity_mother","moh_matm_blood_transfusion_ind",1,1,1,1,"Health data","MOH",NA
4462,"moh_clean","maternity_mother","moh_matm_bmi_at_frst_pcp_reg_nbr",1,1,1,1,"Health data","MOH",NA
4463,"moh_clean","maternity_mother","moh_matm_breech_extraction_ind",1,1,1,1,"Health data","MOH",NA
4464,"moh_clean","maternity_mother","moh_matm_chngd_lmc_pst_dlvry_ind",1,1,1,1,"Health data","MOH",NA
4465,"moh_clean","maternity_mother","moh_matm_cigs_at_2wks_code_ind",1,1,1,1,"Health data","MOH",NA
4466,"moh_clean","maternity_mother","moh_matm_cigs_first_pcp_reg_ind",1,1,1,1,"Health data","MOH",NA
4467,"moh_clean","maternity_mother","moh_matm_counsllng_tobac_use_ind",1,1,1,1,"Health data","MOH",NA
4468,"moh_clean","maternity_mother","moh_matm_degree_of_tear_text",1,1,1,1,"Health data","MOH",NA
4469,"moh_clean","maternity_mother","moh_matm_delivery_fin_year_nbr",1,1,1,1,"Health data","MOH",NA
4470,"moh_clean","maternity_mother","moh_matm_delivery_month_nbr",1,1,1,1,"Health data","MOH",NA
4471,"moh_clean","maternity_mother","moh_matm_delivery_outcome_text",1,1,1,1,"Health data","MOH",NA
4472,"moh_clean","maternity_mother","moh_matm_delivery_type_text",1,1,1,1,"Health data","MOH",NA
4473,"moh_clean","maternity_mother","moh_matm_delivery_year_nbr",1,1,1,1,"Health data","MOH",NA
4474,"moh_clean","maternity_mother","moh_matm_dim_mat_preg_key_code",1,1,1,1,"Health data","MOH",NA
4475,"moh_clean","maternity_mother","moh_matm_elective_caesarean_ind",1,1,1,1,"Health data","MOH",NA
4476,"moh_clean","maternity_mother","moh_matm_emergency_caesarean_ind",1,1,1,1,"Health data","MOH",NA
4477,"moh_clean","maternity_mother","moh_matm_epidural_ind",1,1,1,1,"Health data","MOH",NA
4478,"moh_clean","maternity_mother","moh_matm_episiotomy_ind",1,1,1,1,"Health data","MOH",NA
4479,"moh_clean","maternity_mother","moh_matm_estimated_delivery_date",1,1,1,1,"Health data","MOH",NA
4480,"moh_clean","maternity_mother","moh_matm_ethnic_grp1_snz_ind",1,1,1,1,"Health data","MOH",NA
4481,"moh_clean","maternity_mother","moh_matm_ethnic_grp2_snz_ind",1,1,1,1,"Health data","MOH",NA
4482,"moh_clean","maternity_mother","moh_matm_ethnic_grp3_snz_ind",1,1,1,1,"Health data","MOH",NA
4483,"moh_clean","maternity_mother","moh_matm_ethnic_grp4_snz_ind",1,1,1,1,"Health data","MOH",NA
4484,"moh_clean","maternity_mother","moh_matm_ethnic_grp5_snz_ind",1,1,1,1,"Health data","MOH",NA
4485,"moh_clean","maternity_mother","moh_matm_ethnic_grp6_snz_ind",1,1,1,1,"Health data","MOH",NA
4486,"moh_clean","maternity_mother","moh_matm_ethnic_snz_code",1,1,1,1,"Health data","MOH",NA
4487,"moh_clean","maternity_mother","moh_matm_ethnic2_snz_code",1,1,1,1,"Health data","MOH",NA
4488,"moh_clean","maternity_mother","moh_matm_ethnic3_snz_code",1,1,1,1,"Health data","MOH",NA
4489,"moh_clean","maternity_mother","moh_matm_false_labour_flag_ind",1,1,1,1,"Health data","MOH",NA
4490,"moh_clean","maternity_mother","moh_matm_first_pcp_reg_date",1,1,1,1,"Health data","MOH",NA
4491,"moh_clean","maternity_mother","moh_matm_first_pcp_reg_year_nbr",1,1,1,1,"Health data","MOH",NA
4492,"moh_clean","maternity_mother","moh_matm_forceps_and_vacuum_ind",1,1,1,1,"Health data","MOH",NA
4493,"moh_clean","maternity_mother","moh_matm_forceps_ind",1,1,1,1,"Health data","MOH",NA
4494,"moh_clean","maternity_mother","moh_matm_frst_pcp_reg_is_lmc_ind",1,1,1,1,"Health data","MOH",NA
4495,"moh_clean","maternity_mother","moh_matm_genrl_ana_for_caesr_ind",1,1,1,1,"Health data","MOH",NA
4496,"moh_clean","maternity_mother","moh_matm_gp_notified_ind",1,1,1,1,"Health data","MOH",NA
4497,"moh_clean","maternity_mother","moh_matm_gravida_nbr",1,1,1,1,"Health data","MOH",NA
4498,"moh_clean","maternity_mother","moh_matm_hgt_at_frst_pcp_reg_nbr",1,1,1,1,"Health data","MOH",NA
4499,"moh_clean","maternity_mother","moh_matm_homebirth_ind",1,1,1,1,"Health data","MOH",NA
4500,"moh_clean","maternity_mother","moh_matm_icu_admt_drng_dlvry_ind",1,1,1,1,"Health data","MOH",NA
4501,"moh_clean","maternity_mother","moh_matm_icu_drng_antnt_admt_ind",1,1,1,1,"Health data","MOH",NA
4502,"moh_clean","maternity_mother","moh_matm_induction_ind",1,1,1,1,"Health data","MOH",NA
4503,"moh_clean","maternity_mother","moh_matm_last_mens_period_date",1,1,1,1,"Health data","MOH",NA
4504,"moh_clean","maternity_mother","moh_matm_live_births_count_nbr",1,1,1,1,"Health data","MOH",NA
